uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,measuredBy,recordedBy,remarks,dataQF
"0b81199c-de4e-44e9-899b-77c77f7661cd","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"f74fffca-18c1-4fa7-bcee-02f613f4c9a5","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b25bca99-b20d-4a00-b266-7f2c5b45c3b0","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"37a5dad1-961e-4bbb-b5f9-815dc72042d8","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"20a36615-fd62-47b3-9ed0-35f376d28920","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"eb512d29-9fda-4fbc-b413-79de455f064a","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"53920668-c60b-45ba-b170-7784275966d9","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"54971016-f294-4c96-bfef-9db74ca96e7c","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-20","2013-06-20","NEON.MAM.D01.OHARV_016E920130620",,"BLBR","Blarina brevicauda","species",,"NEON.DOC.001907","N","M","N","dead",,"adult",,,"not",,15,,,,15,,,,,,,,,,,,,,,"HARV.20130620.OHARV_016E920130620.V",,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","no tagID; deceased",
"e9c58d0b-8683-4968-9a3e-30ee24d50b05","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"473af8b7-f742-4fae-a8f6-2dbae9f08abb","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"e23f0d84-1ebf-4fca-915e-bc1b79c0826f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"29dec5d8-3d93-45ee-a6cb-553970b122f2","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"0e2ada96-7e25-4e28-b836-2e9dd306547c","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"eda27441-24e6-4b08-9216-acfed5b303f6","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"01c5c142-ab5f-4243-ae5e-648bad89483f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"60eae8c6-31fe-4949-991b-6bb52ea302e0","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"05cba79e-7a92-40b7-87a7-708394e4377f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"edf9934b-3c0f-4ec4-a84b-54f3c176a983","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"900df981-245f-4e29-9473-63938d05e279","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","B10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"d43ae032-3828-49c1-a5ce-13b226b07cad","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"dbe2cee4-dfff-4152-b7b1-23336115eb6e","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"2a2f0614-7387-4e62-855d-1e17b414be8f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"58984f9b-edd5-4c4a-87f3-3785fbe810e8","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"18c28af3-985e-48b7-845e-0a2e429fd43f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"c36ffc95-0159-42d9-ad8f-c0873c9478a2","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"9ea089cb-8eee-4206-8995-d8bd2bf75291","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b82df257-651c-4474-a414-738401188332","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","B1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"a235635b-9777-4241-847e-2abe5c8d2b8e","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"be4a49f2-6eb3-4a55-84a5-c6e6b8b61000","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"a9aa7457-8819-4e02-9ea1-ef503a0a2294","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"eb0130a1-fbba-4a78-9dbf-60c167fec8f5","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"db0627ff-f481-485e-984e-9b35de23e8ad","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"6351b653-c21f-412c-a611-42c82357da42","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"ac59a9c8-d9f1-40d8-8331-486fef0c7733","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"07ac020c-f7e5-4f88-a70a-655fc9ecef68","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-20","2013-06-20","NEON.MAM.D01.L0003",,"PEMA","Peromyscus maniculatus","species",,"NEON.DOC.001907","N","M","Y",,,"adult","scrotal",,"not",,,,,,26,,,,"HARV.20130620.L0003.B",,"unsuccessful",,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","blood sample method unrecorded, default to unsuccessful; weight is only measurement taken; blood is only sample taken",
"a2c3f37a-6eb9-4836-aeca-679b3bcd588f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"fc05a703-2ef4-41b9-b233-ec8abcef870d","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"f0aabb11-b3a8-49ed-aa93-d550ff145aeb","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"32177026-9422-4f1a-a8a1-760afd05d9ff","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","B6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"9b997e6d-808a-41c9-bd29-a9532e2830d6","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","B7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b8b523e7-d2dd-46b3-86dd-907157ea36f0","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"2da580fe-79c5-4eea-b3a0-7f7d2cbc350e","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"e5140bbb-9f4a-4800-81d2-cada7fc9f81d","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"6dafda32-3e37-4156-b290-623942a2a31d","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"236e77dd-aede-4891-93ca-8c93b80331a5","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-20","2013-06-20","NEON.MAM.D01.L0004",,"PEMA","Peromyscus maniculatus","species",,"NEON.DOC.001907","N","M","N",,,"adult","nonscrotal",,"not",,21,18,,159,24,,,,"HARV.20130620.L0004.B",,"unsuccessful","HARV.20130620.L0004.F",,"fresh","HARV.20130620.L0004.E",,"HARV.20130620.L0004.H",,"hairAndWhisker",,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","Blood sample method unrecorded, default to unsuccessful; two tagID's recorded - L0004 and R0005",
"de05d8e2-3855-4c0e-bf09-74c9fd466f90","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"0e115b59-52d3-4dd4-9de3-67c203c93932","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"1c844523-e8ed-4424-8966-dd03bb3894a6","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"79647b91-02d0-4c8d-8ac6-b08ef6dfc7cc","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"c100231c-80c4-498c-806f-1e9a80f2aff2","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b5ca2bdc-f11f-4d1c-bd9b-07f25dde4e9c","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"9deda521-0cf2-4975-bad2-efbbe6115bbc","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"fe2e6583-7ad5-4afb-b0d8-b62634de0f3d","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"9ec16753-a060-4f18-8618-5f597e49e5cf","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"50b2627c-9469-4b3d-8a2d-6f4cb1330d6c","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-20","2013-06-20","NEON.MAM.D01.L0025",,"NAIN","Napaeozapus insignis","species",,"NEON.DOC.001907","N","F","N",,,"adult",,"enlarged","not","neither",30,,,,,,,,,,,"HARV.20130620.L0025.F",,"old",,,"HARV.20130620.L0025.H",,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","Left hindfoot length - only measurement; Fecal - only sample",
"0c2ad00a-b592-4d22-bc6c-b244afca05b1","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"a014e76a-144d-4a24-be2e-cbfdeeafe88d","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"c18f3a14-a393-48b8-afd7-38967e540304","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"5e97957c-59bd-4247-aba8-eae2b9a155ac","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"fff38c86-02f7-4044-b2b4-e752d9347dd7","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"329d4b89-4b0b-4a95-88a8-d7f51d4203a9","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
